編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWOMLNKJHLGFEH88DA,,63.94,集合住宅,鋼筋混凝土造,114年12月23日,十八層,五層 陽台,全筆移轉
RPWOMLNKJHLGFEH88DA,,54.57,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPPNMLTJLHLGFBH48DA,,51.98,集合住宅,鋼筋混凝土造,115年2月4日,十四層,十層 陽台,全筆移轉
RPPNMLTJLHLGFBH48DA,,11.42,本共有部分之項目有：集合住宅（附屬梯間）、機房、梯間、水箱等四項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPPNMLTJLHLGFBH48DA,,41.29,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、汙、雨水回收機房、蓄水池、停車空間、台電配電室、發電機室、電信室、垃圾處理室、梯間、集合住宅（附屬管委會使用空間．梯間）等十一項。,鋼筋混凝土造,115年2月4日,十四層,,持分移轉
RPRTMLNKJHLGFEH88DA,,46.91,集合住宅,鋼筋混凝土造,114年12月23日,十八層,五層 陽台,全筆移轉
RPRTMLNKJHLGFEH88DA,,45.90,共有部份,鋼筋混凝土造,114年12月23日,十八層,,持分移轉
RPPOMLSLLHLGFAH58DA,,86.38,集合住宅,鋼筋混凝土造,114年11月17日,十四層,十一層 陽台,全筆移轉
RPPOMLSLLHLGFAH58DA,,76.03,本共有部分之項目有：停車空間、消防泵浦室、污水機房、雨水回收機房、蓄水池、梯間、電信室、發電機室、機房、防空避難室兼停車空間、垃圾處理室、台電配電場所、集合住宅（附屬車道、管委會使用空間、梯間）、集合住宅（附屬梯間）、機械室、水箱等１６項。,鋼筋混凝土造,114年11月17日,十五層,,持分移轉
RPSSMLQLLHLGFEH86DA,,50.13,集合住宅,鋼筋混凝土造,114年12月3日,二十三層,七層 陽台,全筆移轉
RPSSMLQLLHLGFEH86DA,,50.32,共有部份,鋼筋混凝土造,114年12月3日,二十三層,,持分移轉
RPWOMLSLLHLGFAH66DA,,86.38,集合住宅,鋼筋混凝土造,114年11月17日,十四層,九層 陽台,全筆移轉
